"","SYMBOL","ID","logFC","P.Value"
"8127408","EYS","8127408",-0.0785005392792186,0.357685985902703
"8099807",NA,"8099807",-0.0785283110763091,0.537093374726577
"8169931","ARHGAP36","8169931",-0.0785690755176129,0.246795766110566
"7969058",NA,"7969058",-0.0785736516372086,0.444685542374272
"8127511",NA,"8127511",-0.0785743011065283,0.342344715617213
"7958197","RPL18A","7958197",-0.0785808432792816,0.420704118077589
"8128034","AKIRIN2","8128034",-0.07859036768407,0.416114482428741
"8048118",NA,"8048118",-0.0786217546959738,0.24627699403408
"8113157","TTC37","8113157",-0.0786231030475166,0.292415320021103
"7982876",NA,"7982876",-0.0786390392738712,0.465886239612499
"7902992","RPAP2","7902992",-0.0786417210764396,0.298056444160614
"8138065",NA,"8138065",-0.0786489722169352,0.472977311942288
"8176709","TXLNGY","8176709",-0.0786887474072016,0.283816982743619
"7966839","VSIG10","7966839",-0.0787094504155093,0.341060639886662
"8176921",NA,"8176921",-0.0787131780998274,0.668180235247042
"8177424",NA,"8177424",-0.0787131780998274,0.668180235247042
"7992877","ZNF75A","7992877",-0.0787133061871401,0.372726439467906
"7961453",NA,"7961453",-0.0787278925648263,0.266318491443189
"8140433",NA,"8140433",-0.0787357565306417,0.316547871032553
"7896073",NA,"7896073",-0.0787486889430884,0.541573658620675
"7937749","TNNT3","7937749",-0.0787558196981974,0.536114014118018
"8101587","MAPK10","8101587",-0.0787578445645387,0.65759564220295
"7896017",NA,"7896017",-0.0787604819079251,0.570063533167951
"7895238",NA,"7895238",-0.0787888315124992,0.434409430886314
"7997839","CDT1","7997839",-0.0787890638844435,0.402719761695831
"8045812",NA,"8045812",-0.0788160155636941,0.229714987412849
"7960813",NA,"7960813",-0.0788198447277646,0.210585986395889
"8144416",NA,"8144416",-0.0788236495131649,0.540315027044117
"8144418",NA,"8144418",-0.0788236495131649,0.540315027044117
"8144490",NA,"8144490",-0.0788236495131649,0.540315027044117
"8144492",NA,"8144492",-0.0788236495131649,0.540315027044117
"7952339","SNORD14C","7952339",-0.0788675912711021,0.628049702239957
"7901175","TSPAN1","7901175",-0.0788719578954105,0.457089365956667
"8004133","RPAIN","8004133",-0.0788784159186573,0.393121426600047
"7981098","SERPINA12","7981098",-0.0788813707658416,0.844682764540914
"8091731",NA,"8091731",-0.0788855336633913,0.468067878344437
"7892892",NA,"7892892",-0.0788908943568059,0.778430189662384
"8180200","ZNF493","8180200",-0.0788970359129966,0.435878716945376
"7984298","DIS3L","7984298",-0.0789055131458625,0.475044244376757
"8108729","PCDHB11","8108729",-0.0789249436194575,0.506147582125588
"7911078","DESI2","7911078",-0.0789357796495933,0.512972960476627
"8045602",NA,"8045602",-0.0789392074327386,0.21021943235808
"7894108",NA,"7894108",-0.0789576356567716,0.69538344818471
"8030364",NA,"8030364",-0.0789689025275759,0.644899205804816
"8037453","ZNF112","8037453",-0.078973574532089,0.400569991837071
"7893959",NA,"7893959",-0.078986017559715,0.776202897581918
"7894568",NA,"7894568",-0.078986017559715,0.776202897581918
"7893269",NA,"7893269",-0.0789973326130582,0.764678838028243
"8067543",NA,"8067543",-0.0790006327429014,0.342111451109146
"8046500",NA,"8046500",-0.0790079255974323,0.484922504906279
"8121416",NA,"8121416",-0.0790099114652074,0.769834156300596
"7940377","TMEM132A","7940377",-0.0790255445040904,0.323318630587038
"7957253","GLIPR1L2","7957253",-0.0790403005711218,0.663694912017109
"8141846","FBXL13","8141846",-0.079045289128131,0.364278563647174
"8066031","SCAND1","8066031",-0.0790666387329351,0.157722219887073
"8132349","NME8","8132349",-0.0790707089746818,0.339223341980929
"8094901","GABRB1","8094901",-0.0791138205121935,0.170322708388698
"7896166",NA,"7896166",-0.0791378005926688,0.769653463150225
"8104786",NA,"8104786",-0.0791514451948196,0.320120408361992
"8144569",NA,"8144569",-0.0791529802329825,0.681038645983665
"7894024",NA,"7894024",-0.0791700799209059,0.64881684618772
"8157477","DEC1","8157477",-0.0791768863295292,0.341268327405143
"7983979",NA,"7983979",-0.0791837694312636,0.420387616156895
"7893077",NA,"7893077",-0.0792143741392426,0.263842943943386
"7940600","INCENP","7940600",-0.0792143850278908,0.410042648735103
"7928119","EIF4EBP2","7928119",-0.0792223769427967,0.199634810019712
"7982390",NA,"7982390",-0.079230899987397,0.17799499710614
"8030804","CD33","8030804",-0.0792341381210537,0.544167362231959
"8044346",NA,"8044346",-0.0792353331256486,0.67884423370983
"7982309","FAN1","7982309",-0.0792435035309591,0.515832122928714
"8069612","LINC00158","8069612",-0.0792471488051421,0.298739629275145
"8141281",NA,"8141281",-0.079269854033857,0.32584831387075
"8144874",NA,"8144874",-0.0792923332393309,0.504459577306676
"8117020","MYLIP","8117020",-0.0792969478805139,0.53706445878169
"8114900","PPP2R2B","8114900",-0.0792994998376564,0.406997873406033
"7954104","ATF7IP","7954104",-0.0793115601354302,0.216745892938347
"8016042",NA,"8016042",-0.0793117979488098,0.738594334939697
"8118314",NA,"8118314",-0.0793389877449435,0.607166862266068
"8078479","PDCD6IP","8078479",-0.0793401851653392,0.386041092488803
"8093386","MYL5","8093386",-0.0793725441815401,0.413473719574804
"8069135","TSPEAR-AS2","8069135",-0.0793829475234178,0.682789760811984
"7893953",NA,"7893953",-0.0793986111282265,0.479972367239593
"8097670","MMAA","8097670",-0.0794223623335215,0.472762111057713
"8105577",NA,"8105577",-0.0794311016849196,0.470920073349377
"8100378","RPL21P44","8100378",-0.0794615135301431,0.615154077570619
"8047463",NA,"8047463",-0.0794823005072915,0.18908755459597
"8058498","FZD5","8058498",-0.0795217523173477,0.279542189256081
"8095736","AREG","8095736",-0.0795393753119154,0.345331846825472
"7893480",NA,"7893480",-0.0795425840724806,0.788705966753214
"8026712","ANKLE1","8026712",-0.0795434707316423,0.357928738142899
"8021832","ATP9B","8021832",-0.0795448169831765,0.258610691134238
"7907492","RABGAP1L","7907492",-0.0795562925254032,0.30787839807471
"8081135",NA,"8081135",-0.0795818919609506,0.323486221213427
"8024282","DAZAP1","8024282",-0.0795944983336616,0.317530360515536
"8101212","CCNI","8101212",-0.0796204213969425,0.436666505215964
"7954985","TMEM117","7954985",-0.0796236572067643,0.56121727477432
"8041031","BABAM2","8041031",-0.0796328878259533,0.298568302453777
"8141295",NA,"8141295",-0.0796668684780926,0.340208796577803
"8054837","C2orf76","8054837",-0.0796733236472749,0.566863808598995
"7915245","HPCAL4","7915245",-0.0796757493584863,0.361122692746785
"8028730","SELENOV","8028730",-0.0796824500070561,0.369849153613657
"7943376","CEP126","7943376",-0.0796872629001375,0.469505035404534
"7908758","SHISA4","7908758",-0.0796938869999035,0.3938711143717
"7994350",NA,"7994350",-0.0796945630880881,0.406396299253762
"7921936","LMX1A","7921936",-0.0796968205529653,0.295705670954686
"8004861","ODF4","8004861",-0.0797245005932248,0.304548862457076
"8146837",NA,"8146837",-0.0797424490724921,0.688893739239371
"8065165","SNX5","8065165",-0.0797608327160066,0.241318343216319
"8123728","LYRM4","8123728",-0.0797769907654864,0.452583064288081
"7970949","MAB21L1","7970949",-0.0797884864840102,0.48723470975253
"8175690",NA,"8175690",-0.0797925713471921,0.245097237532318
"7931108","DMBT1","7931108",-0.0797948907502337,0.423073909449785
"8022653","PCAT18","8022653",-0.0798029678787922,0.298898538049258
"8144412",NA,"8144412",-0.07982197241616,0.487498822582597
"8144414",NA,"8144414",-0.07982197241616,0.487498822582597
"7953469","GNB3","7953469",-0.0798228785050852,0.370287925405065
"8146914","TERF1","8146914",-0.079828496885745,0.527267557649313
"8088526","THOC7","8088526",-0.0798361570349302,0.305187302781909
"8102389","ZGRF1","8102389",-0.0798615070257447,0.524421956022155
"8014376",NA,"8014376",-0.0798615194169132,0.609413414898311
"8085571","METTL6","8085571",-0.0798689273344992,0.328743831368951
"8033744","OR7E19P","8033744",-0.079877255965024,0.358559414988568
"8171041","VAMP7","8171041",-0.0798841718599377,0.521919767628016
"8176962","VAMP7","8176962",-0.0798841718599377,0.521919767628016
"8086350",NA,"8086350",-0.0798842670007378,0.614876358362171
"8151401","UBE2W","8151401",-0.0798862851397315,0.55270993326096
"7952830","NCAPD3","7952830",-0.0798924234289728,0.362647306044045
"7987068","TRPM1","7987068",-0.0799104393528309,0.472729924547908
"7957613","VEZT","7957613",-0.0799152636403857,0.224506889629378
"7990916","RPS17","7990916",-0.0799283892010649,0.323886281030121
"7990965","RPS17","7990965",-0.0799283892010649,0.323886281030121
"7930919",NA,"7930919",-0.0799286732453344,0.377276700530836
"7897305","ZBTB48","7897305",-0.0799524360440103,0.399790308143529
"8121547","FAM229B","8121547",-0.0799568403703628,0.43753430806428
"8154254","RIC1","8154254",-0.0799591895327145,0.374628347297655
"7999440","PRM1","7999440",-0.0799901699048324,0.455883859406606
"8106573","THBS4","8106573",-0.0800321175624923,0.293177467443412
"8075778","TXN2","8075778",-0.0800506753940535,0.213525472081134
"7895861",NA,"7895861",-0.0800874850046573,0.600083721960672
"8100070","KCTD8","8100070",-0.0800900717967572,0.323573905722245
"8061396","CST13P","8061396",-0.0800901165493912,0.279672844249699
"8151906","GDF6","8151906",-0.0800967350771296,0.360812550637271
"8061497","FRG1BP","8061497",-0.0800997322970778,0.71037717457055
"8141169","CCZ1P-OR7E38P","8141169",-0.0801064657193828,0.518838917016254
"8039740","ZNF329","8039740",-0.080111464597044,0.451295690979257
"7978793",NA,"7978793",-0.0801142025174173,0.258651040980742
"7896639",NA,"7896639",-0.0801187091609492,0.34720920891943
"8040068",NA,"8040068",-0.0801240079308396,0.42868548127075
"7927704",NA,"7927704",-0.0801380362360102,0.314118363049685
"8023984","HCN2","8023984",-0.0801421321280795,0.265738119362489
"8131091","MAFK","8131091",-0.0801520172195911,0.363861003290944
"8048432","CYP27A1","8048432",-0.0801548823935985,0.110440083388795
"8136788",NA,"8136788",-0.0801711965148235,0.262239339612
"8072382","OSBP2","8072382",-0.0801774043658434,0.296723510586923
"8095362","MT2A","8095362",-0.0802000919031798,0.139711104300758
"8180369","OR4N4","8180369",-0.0802011675402619,0.317125882130877
"8099255","PSAPL1","8099255",-0.0802176917994144,0.411918667279489
"7967030","RNU4-1","7967030",-0.0802319070317559,0.816323148214785
"8142019","ORC5","8142019",-0.0802350267405503,0.363130033933749
"8076327",NA,"8076327",-0.080235091002419,0.632340194401083
"8065248","LOC100130264","8065248",-0.0802761284861786,0.392416120366388
"7918876",NA,"7918876",-0.0802810576533819,0.579840489418176
"8073596","SERHL2","8073596",-0.0802874683968744,0.423861447641846
"7953594","EMG1","7953594",-0.0803015756627419,0.305288775451681
"7896672",NA,"7896672",-0.0803066414066032,0.664753367620375
"8113705",NA,"8113705",-0.0803210514858992,0.312810657380078
"7927529","MSMB","7927529",-0.0803301107598302,0.349962176660307
"8126760","RCAN2","8126760",-0.0803504606458478,0.71729004831506
"7892882",NA,"7892882",-0.080358898944402,0.360359027468532
"8082368","PODXL2","8082368",-0.0803596794321724,0.420861524990818
"7961259",NA,"7961259",-0.0803633204352137,0.544247903576684
"8054943",NA,"8054943",-0.0803720751475203,0.36272841829432
"8079759","BSN","8079759",-0.0803764309866342,0.500327398435761
"8012518",NA,"8012518",-0.0803885130041606,0.332638639136621
"8173755","ITM2A","8173755",-0.0804277511920697,0.661899746741167
"8094460","RBPJ","8094460",-0.0804795818835231,0.487754992177925
"8136654",NA,"8136654",-0.0804907368461727,0.56880303988903
"8173206",NA,"8173206",-0.0804958389150361,0.436908693700252
"8169073",NA,"8169073",-0.0804966186314027,0.284188681550016
"8145047","SFTPC","8145047",-0.0805033165691253,0.472704053083078
"7901038","RPS8","7901038",-0.0805227659957684,0.24146934785462
"8120057",NA,"8120057",-0.080525474559614,0.691060172991796
"8155460",NA,"8155460",-0.0805276061058784,0.765525146113249
"8080226","DNAH1","8080226",-0.0805405106492048,0.522792366335072
"7976669","HHIPL1","7976669",-0.0805423128662595,0.36410155977591
"8032232","PCSK4","8032232",-0.0805432741157128,0.430713957327361
"7956162","ZC3H10","7956162",-0.080554330953345,0.440539854770043
"7935054",NA,"7935054",-0.0805548260705304,0.44296692707295
"8145225",NA,"8145225",-0.0805714382070133,0.290413412918524
"8168735",NA,"8168735",-0.0805960571801709,0.378021110614369
"7894115",NA,"7894115",-0.0805961827194697,0.579660751661209
"7893500",NA,"7893500",-0.0806104892820176,0.534694296749808
"8109973",NA,"8109973",-0.0806161722452874,0.308097097020888
"7966257",NA,"7966257",-0.0806181502825489,0.582342429768442
"7959623","GTF2H3","7959623",-0.080626029091702,0.463964181703174
"7895512",NA,"7895512",-0.0806266422499089,0.707970073621591
"8091511","P2RY14","8091511",-0.0806667100071641,0.655564298647336
"7904452",NA,"7904452",-0.0806814831595282,0.515360666999296
"8133326",NA,"8133326",-0.0807220319536626,0.405248062703139
"8026440",NA,"8026440",-0.0807517697677831,0.294301618678691
"8020722",NA,"8020722",-0.0807614387359483,0.301689467658673
"8117630","ZNF165","8117630",-0.0807759586163002,0.347069148692704
"7925531","AKT3","7925531",-0.0807867730323206,0.660391671204174
"8107644",NA,"8107644",-0.0808013879578242,0.465908049373935
"8171577",NA,"8171577",-0.0808058311878606,0.361104958687752
"7937984","OR51L1","7937984",-0.0808376868461278,0.391643222755959
"8000467","GSG1L","8000467",-0.0808454839290338,0.437048429758032
"7915995","FAF1","7915995",-0.0808694519060476,0.184612569860794
"8094251","TAPT1-AS1","8094251",-0.0808723823552313,0.47154240607819
"7954591","MRPS35","7954591",-0.0808726477641857,0.485178733305046
"7978710",NA,"7978710",-0.0808780832102967,0.512065772554975
"7999550","LOC642696","7999550",-0.0808811600631398,0.47013121520835
"7894350",NA,"7894350",-0.08091681452985,0.558098728335536
"7901135","TMEM69","7901135",-0.0809175634857642,0.408871323877294
"8152922",NA,"8152922",-0.0809258662281132,0.2114759872849
"7968323","LINC00544","7968323",-0.0809372253171303,0.148841324272402
"8142450",NA,"8142450",-0.0809424857783303,0.248389353979523
"8173414","SLC7A3","8173414",-0.0809663150469602,0.40584911882765
"7949894",NA,"7949894",-0.0809852120366905,0.412005458821273
"7976571","GSKIP","7976571",-0.080991252935136,0.556817771074252
"8173823",NA,"8173823",-0.0810133192705873,0.35056920430446
"7955817",NA,"7955817",-0.081034122595252,0.186708175982729
"7944793","OR8D4","7944793",-0.0810410624756153,0.306579588943671
"7994267","C16orf82","7994267",-0.0810787242984086,0.212093343205215
"7963396","KRT75","7963396",-0.081087592678593,0.412362923064262
"7957611",NA,"7957611",-0.0811123489911907,0.340396779324814
"8057959","PGAP1","8057959",-0.0811252204529174,0.437921526647862
"8007605",NA,"8007605",-0.0811256413195647,0.438301494607715
"8177046",NA,"8177046",-0.0811619841680926,0.600015359034957
"7914555",NA,"7914555",-0.0811919803097192,0.498472884050348
"8042462",NA,"8042462",-0.0812147931985474,0.207092021399752
"7895522",NA,"7895522",-0.0812181927933215,0.599606495776393
"7968252",NA,"7968252",-0.0812215554241948,0.256365928925053
"7963774","ZNF385A","7963774",-0.0812251107870106,0.44492991167691
"8089013",NA,"8089013",-0.0812373547617113,0.46977114296819
"7957861","ANO4","7957861",-0.081241942585033,0.5432367813442
"8114205",NA,"8114205",-0.08124825392068,0.264194896904778
"7901314",NA,"7901314",-0.0812636070517225,0.437702111553622
"7997352","WWOX","7997352",-0.0812770329342545,0.275439617615355
"7893117",NA,"7893117",-0.0812806462588811,0.608026064950278
"7912283","CTNNBIP1","7912283",-0.0812905691964945,0.413542706309664
"7982661",NA,"7982661",-0.0813040537600864,0.612319003906854
"7926545","PLXDC2","7926545",-0.0813456653317921,0.65314795754513
"7977609","OR6S1","7977609",-0.0813588058211305,0.349895804577802
"8175254",NA,"8175254",-0.0813849271662215,0.218741776700129
"8122317","HEBP2","8122317",-0.0813852196342104,0.332886567298658
"8154132","GLIS3-AS1","8154132",-0.0813955996308038,0.30143274896493
"8120501","COL19A1","8120501",-0.081395721592159,0.429628751073846
"8039006","ZNF320","8039006",-0.0814031513174855,0.539300307741384
"7924874","TRIM17","7924874",-0.081408335647744,0.464000093655236
"8011343","SPATA22","8011343",-0.0814109380843711,0.389604805392288
"7984255",NA,"7984255",-0.0814118843598197,0.257320454978993
"8006187","ATAD5","8006187",-0.08142253568169,0.437666641801379
"7896503",NA,"7896503",-0.0814302384634145,0.676825395769937
"7952549","RPUSD4","7952549",-0.0814552587556978,0.309200737722113
"8154233","CD274","8154233",-0.0814605169780904,0.623811399961814
"8045153",NA,"8045153",-0.0814668232896514,0.398026534555535
"8053325",NA,"8053325",-0.0814735120346133,0.29123992992166
"8129761",NA,"8129761",-0.081481690232363,0.265881512761322
"8140211",NA,"8140211",-0.0814843412242121,0.196180355365931
"7961298","TAS2R42","7961298",-0.0814935788546216,0.292414390617276
"8168280","NONO","8168280",-0.0815068094679727,0.23646567828533
"7939418",NA,"7939418",-0.0815099679230813,0.37280895113687
"7962455","NELL2","7962455",-0.0815107378859334,0.527787690358308
"8041982","ACYP2","8041982",-0.0815259638939221,0.335607584798737
"8099259","AFAP1","8099259",-0.0815372760528419,0.447657999356685
"8157090","TAL2","8157090",-0.08154097681025,0.538303482561297
"7901212","UQCRH","7901212",-0.0815437637660414,0.339141309409753
"8020682",NA,"8020682",-0.0815650770024701,0.292197068505022
"8151842","VIRMA","8151842",-0.0815685715402781,0.152269845866264
"8150099","MBOAT4","8150099",-0.0815791209649914,0.279222159967275
"8133008",NA,"8133008",-0.0815834417656462,0.317199366785191
"8150244","GOT1L1","8150244",-0.0815837565436714,0.562390048988783
"8147461","SDC2","8147461",-0.0815943280103912,0.237577156157371
"8052698","C1D","8052698",-0.0816058945954481,0.633002075705727
"7896426",NA,"7896426",-0.0816158710571475,0.749471813630931
"7997755","BANP","7997755",-0.081618690959969,0.478026800136641
"7997346","CLEC3A","7997346",-0.0816213532006071,0.373141148154963
"7970146","SOX1","7970146",-0.0816266996452679,0.268215575733429
"7942489","DNAJB13","7942489",-0.0816475176806826,0.375260646295974
"8009502","KCNJ2","8009502",-0.0816549407369767,0.698447247371489
"8156873","INVS","8156873",-0.0816698154578877,0.230329246931413
"7916880",NA,"7916880",-0.0816721842195727,0.352438808591169
"7912527",NA,"7912527",-0.0816929643257271,0.284910501510538
"7991731","WASIR2","7991731",-0.081699954142687,0.318304057815157
"7934299",NA,"7934299",-0.0817166076505904,0.401630701088259
"8074030","PPP6R2","8074030",-0.0817222935548312,0.439983322231278
"8095163","EXOC1","8095163",-0.081732469576945,0.347563055374616
"8005233",NA,"8005233",-0.081796653802964,0.676792380650957
"8045857","CCDC148-AS1","8045857",-0.0818213917965851,0.589891536487554
"7913776","IFNLR1","7913776",-0.0818216689493552,0.339609575288421
"7995574",NA,"7995574",-0.081827800768707,0.182450655842683
"7895891",NA,"7895891",-0.0818474990420317,0.591980887161718
"8002072","ENKD1","8002072",-0.0818570222307073,0.406624446039567
"7973149","RNASE7","7973149",-0.081871593269478,0.372824758153593
"8012383",NA,"8012383",-0.0818717447831485,0.471023197224207
"8092083","SLC2A2","8092083",-0.0818862474219788,0.205106095263714
"8045808",NA,"8045808",-0.0818969208738283,0.396075079082473
"7950885","FZD4","7950885",-0.08189899399484,0.419447822987542
"8148517","ADGRB1","8148517",-0.0819156810224184,0.304901284539124
"7956488","KIF5A","7956488",-0.081929888092092,0.151799180684706
"7923360","TNNI1","7923360",-0.0819487455200956,0.399390629474998
"8164742","DDX31","8164742",-0.0819657223715797,0.288662940884439
"7945873",NA,"7945873",-0.0820045944916021,0.424307702995217
"8123405","LOC441179","8123405",-0.0820562086440937,0.701894713747325
"8042107",NA,"8042107",-0.0820976950738075,0.513939135491174
"8134098","CDK14","8134098",-0.0821064926081316,0.420390018650366
"7954511","STK38L","7954511",-0.0821135220877522,0.190088866379139
"8106181","BTF3","8106181",-0.0821522078762884,0.186484708305242
"8096675","TET2","8096675",-0.0821683727322693,0.41054459101598
"7922910",NA,"7922910",-0.0821711582798086,0.401403172160743
"8098165",NA,"8098165",-0.0821774522587981,0.255240603728513
"8026350","CLEC17A","8026350",-0.0822046776238139,0.505421828336995
"8160422","IFNA2","8160422",-0.0822072903786535,0.333531012829297
"8006148","GOSR1","8006148",-0.0822112348883097,0.210278778605602
"8098150","TMA16","8098150",-0.0822145290322913,0.599355088356169
"8071444","AIFM3","8071444",-0.0822199420895,0.361256201968707
"7934505","C10orf55","7934505",-0.0822350141625097,0.281143596818025
"8067203","LOC100291105","8067203",-0.0822739168004185,0.438450584178668
"7933296",NA,"7933296",-0.0822903852195598,0.513244020126218
"7933421",NA,"7933421",-0.0822903852195598,0.513244020126218
"7934868",NA,"7934868",-0.0822903852195598,0.513244020126218
"8071179",NA,"8071179",-0.0823041704521605,0.545293325056519
"7894503",NA,"7894503",-0.0823042960701743,0.697933423441236
"7900540","RIMKLA","7900540",-0.0823066279856639,0.385742985516574
"7896201",NA,"7896201",-0.0823131246179472,0.527150385383403
"8088192","ERC2","8088192",-0.0823323381160437,0.210446435189568
"8143988","KMT2C","8143988",-0.08234265355836,0.168969720818408
"7896335",NA,"7896335",-0.0823657557828223,0.525769781008648
"8070896","LINC00315","8070896",-0.0823829221715906,0.365557890732675
"7948150","OR5M1","7948150",-0.0824017204011125,0.246560045382409
"7965723","UHRF1BP1L","7965723",-0.0824030718064437,0.289895971592364
"7905220","ECM1","7905220",-0.0824223010841552,0.551020405562921
"8138939",NA,"8138939",-0.0824763232451429,0.584324178355181
"8108703","PCDHB6","8108703",-0.0824956019359964,0.308628883892481
"8180123","VPS52","8180123",-0.0824974800037364,0.209555440707495
"8012528","SPDYE4","8012528",-0.0825158650794946,0.336031703838001
"8161829","CARNMT1","8161829",-0.0825196532670525,0.372887469807762
"8086419","HHATL","8086419",-0.0825335598521435,0.416909309924033
"8151296","LACTB2","8151296",-0.0825613948697246,0.566945296115644
"7993848","OTOA","7993848",-0.0825744773474359,0.461229065064377
"7908639","INAVA","7908639",-0.0825761163722873,0.176260378503754
"7970082",NA,"7970082",-0.082582318551335,0.540545729792742
"8130472",NA,"8130472",-0.0825899541651571,0.192226359953436
"7898278","SPEN","7898278",-0.0825926944990965,0.400174622948548
"7936318",NA,"7936318",-0.0825944737357995,0.323169323820089
"7954029","CDKN1B","7954029",-0.0825959468139201,0.348257902501286
"8066786","ZMYND8","8066786",-0.0826213602855841,0.391237862634048
"7986348",NA,"7986348",-0.082621525996196,0.559288834229494
"7904486",NA,"7904486",-0.082632650071865,0.252267303784846
"7920422","RAB13","7920422",-0.0826331469736923,0.305121468201611
"8025973",NA,"8025973",-0.0826570963928619,0.520107781852256
"8059650","SP110","8059650",-0.0826788701651742,0.490098501128993
"7979906",NA,"7979906",-0.0826844088969203,0.377616578713793
"7897370","VAMP3","7897370",-0.0826935822538832,0.433791780690962
"8076813","TBC1D22A-AS1","8076813",-0.0826958302418661,0.342336130702162
"7950862",NA,"7950862",-0.0827009173207478,0.318989889653628
"8082750","UBA5","8082750",-0.0827253342681553,0.303939126909927
"8169638",NA,"8169638",-0.0827275855321825,0.733859702358461
"8042487","GMCL1","8042487",-0.0827317494842639,0.351917524614812
"8166565","MAGEB18","8166565",-0.0827365510814735,0.209259499906243
"8148448","KHDRBS3","8148448",-0.0827617272603023,0.19013747595498
"7949916","CHKA","7949916",-0.0827698357935214,0.439984176116126
"8098496",NA,"8098496",-0.0827758159746015,0.688175751179989
"8044067","SLC9A4","8044067",-0.082782648372886,0.334291913434802
"7914084","CD164L2","7914084",-0.0828098904590391,0.446341076392371
"7942991","TYR","7942991",-0.0828111730631527,0.234128614782639
"8134869","PCOLCE","8134869",-0.0828164041986383,0.703398360180643
"8127072","GSTA1","8127072",-0.0828201894882863,0.319944343474025
"7903541","STXBP3","7903541",-0.0828331539806229,0.33050253176888
"8120247",NA,"8120247",-0.0828382864928838,0.60307223536972
"7894744",NA,"7894744",-0.0828422225568524,0.573611032582708
"8098161",NA,"8098161",-0.0828642839249258,0.250073237658124
"7893065",NA,"7893065",-0.0828654680008056,0.749399451884787
"8065071","FLRT3","8065071",-0.0828808883310712,0.747880518819744
"7971731","ATP7B","7971731",-0.0828888361755205,0.321162732255204
"8126358",NA,"8126358",-0.0828895108190504,0.27995398763859
"7906576","NCSTN","7906576",-0.0828987400539507,0.433178037483145
"8055287","MZT2A","8055287",-0.0829166984128547,0.25381830796858
"8172017","FAM47A","8172017",-0.0829211214329146,0.451070932760331
"8106528",NA,"8106528",-0.0829216415583613,0.577164097372834
"8117498","BTN1A1","8117498",-0.0829380667334028,0.273714890036544
"7991800","ARHGDIG","7991800",-0.0829386650056652,0.396190608245876
"8141050","RPS3A","8141050",-0.0829627582720613,0.355309672068216
"8028325","C19orf33","8028325",-0.0829939099803587,0.389620253348392
"7897960","AADACL3","7897960",-0.0829980427896295,0.452680177237558
"8014603",NA,"8014603",-0.0830057591016891,0.607848822240637
"7893427",NA,"7893427",-0.0830121601572791,0.775453042425121
"7894064",NA,"7894064",-0.0830146535004741,0.670945164371613
"8091446","PFN2","8091446",-0.0830184915604839,0.685361403373063
"8168996",NA,"8168996",-0.0830455485768955,0.215962681751536
"8169263","VSIG1","8169263",-0.083050996277668,0.450664097737249
"7894911",NA,"7894911",-0.0830640575947892,0.75725089029074
"8122818","ARMT1","8122818",-0.0830653762900146,0.499362427463953
"7896580",NA,"7896580",-0.0830673355955076,0.46426558374319
"8144571","PRSS55","8144571",-0.0831059662604736,0.223356095147051
"7892616",NA,"7892616",-0.0831365111097699,0.437989583407535
"8070953","SPATC1L","8070953",-0.0831406418518332,0.2771638657037
"8172270",NA,"8172270",-0.0831413026607093,0.438040941419461
"7973080","LOC254028","7973080",-0.0831930343238856,0.421984307804828
"7987379",NA,"7987379",-0.0831933533056266,0.415579145765622
"8016898","SRSF1","8016898",-0.0832036385521562,0.197724549092424
"7928046","TSPAN15","7928046",-0.0832039670769493,0.597936621710767
"8149718","BIN3-IT1","8149718",-0.0832077684050869,0.585580251649135
"7896547",NA,"7896547",-0.083217640654599,0.528619018785574
"8077944","CAND2","8077944",-0.0832176905258937,0.598058208477201
"7898721",NA,"7898721",-0.0832401482498644,0.53955433336922
"7973545","DCAF11","7973545",-0.0832648702554977,0.292167810771349
"8115524","CLINT1","8115524",-0.0832707529438448,0.183928824112524
"8106350",NA,"8106350",-0.0832765799878961,0.415606011380959
"8046086","CERS6","8046086",-0.0832802664388774,0.324894072096208
"7947969","FNBP4","7947969",-0.083289535622205,0.35980404024704
"8085360","TIMP4","8085360",-0.0833381195446625,0.267334638293915
"7894070",NA,"7894070",-0.0833538938206999,0.277866183142117
"8032996","MICOS13","8032996",-0.0833623422927365,0.344703564877355
"7942261","KRTAP5-9","7942261",-0.0833920314912975,0.40290779488184
"8022817","KLHL14","8022817",-0.0834081067270813,0.360611675672688
"8089679","DRD3","8089679",-0.083421199847594,0.254486140660665
"7991640","TARS3","7991640",-0.0834244055540365,0.232342284595746
"7968516","PDS5B","7968516",-0.0834446656723253,0.28938298250897
"7936891","EEF1AKMT2","7936891",-0.0834485186034613,0.328205667998238
"7938750","SLC25A51P4","7938750",-0.0834576680200452,0.388870650619964
"7956949","NUP107","7956949",-0.0834835075543587,0.449714089639158
"8049950",NA,"8049950",-0.0834936810018667,0.430819396118036
"8019828","CETN1","8019828",-0.0835116486489658,0.311656589406985
"7984014",NA,"7984014",-0.0835192692303703,0.582324073050873
"8127690",NA,"8127690",-0.0835546699102867,0.310722338052447
"8010901","DOC2B","8010901",-0.0835885669973329,0.599331762658158
"7987449","SRP14","7987449",-0.0835951314156791,0.451020270545501
"7961514","MGP","7961514",-0.0835970079397041,0.873276943038853
"7893010",NA,"7893010",-0.0836107192010269,0.670871692342946
"7984569","LRRC49","7984569",-0.0836346429246246,0.541183403732502
"7924558","NVL","7924558",-0.0836444295164105,0.414347873137679
"7894782",NA,"7894782",-0.0836816304599242,0.733775189201682
