"","SYMBOL","ID","logFC","P.Value"
"239695_at","JAK1","239695_at",0.637850719143973,0.127415418876581
"216069_at","PRMT2","216069_at",0.637358134640763,0.179918040702937
"1553407_at","MACF1","1553407_at",0.637352252398932,0.0365287258613634
"1566448_at","CD6","1566448_at",0.636935885803179,0.0909133702860408
"230213_at","TRIR","230213_at",0.636648708753758,0.0555714735395495
"212382_at","TCF4","212382_at",0.63549459112309,0.121849833954734
"243519_at","UBE3C","243519_at",0.635142475825179,0.0660450938478739
"211424_x_at","METTL7A","211424_x_at",0.634031104595499,0.0314652801147369
"230069_at","SFXN1","230069_at",0.633516168186707,0.136042038861565
"1557305_at","TACC1","1557305_at",0.633044956668875,0.0333592156070063
"212449_s_at","LYPLA1","212449_s_at",0.632574298161672,0.447751580266013
"211841_s_at","TNFRSF25","211841_s_at",0.632203666125558,0.0319694061661362
"206337_at","CCR7","206337_at",0.631899300117211,0.212604730003704
"1556423_at","VASH1","1556423_at",0.631625139942016,0.0872698369460601
"232621_at","USP48","232621_at",0.630626509831467,0.0497096940164338
"244546_at","CYCS","244546_at",0.62910569147936,0.120131785101709
"232790_at","RNASEH1-AS1","232790_at",0.628695770997568,0.00531593264543267
"232338_at","ZNF431","232338_at",0.628230084454636,0.130279504013777
"231152_at","INO80D","231152_at",0.627116381808046,0.258246009913541
"204777_s_at","MAL","204777_s_at",0.627088513697046,0.113146138573809
"228541_x_at","NGRN","228541_x_at",0.626620070066907,0.0503982340966269
"228332_s_at","SELENOH","228332_s_at",0.626106400328966,0.0723157541859585
"212337_at","TUG1","212337_at",0.626075069633749,0.122733028169256
"236754_at","PPP1R2","236754_at",0.62596242874064,0.0377033853196751
"220685_at","FAM120C","220685_at",0.625544710020034,0.0100853501946366
"1557502_at","PCCB","1557502_at",0.625449284619471,0.0193336204352939
"228527_s_at","SLC25A37","228527_s_at",0.624125452073589,0.407677265794451
"236715_x_at","UACA","236715_x_at",0.623739862349152,0.135885042283591
"57739_at","DND1","57739_at",0.623041269921147,0.0358430145895922
"212570_at","ENDOD1","212570_at",0.622959039705393,0.129398999303382
"1566191_at","SUZ12","1566191_at",0.622522918468944,0.0241458881859836
"205255_x_at","TCF7","205255_x_at",0.622452169833096,0.0725017564289702
"220421_at","BTNL8","220421_at",0.621991680837866,0.413487183978822
"1557166_at","PDCD4","1557166_at",0.621882324249328,0.189818558485431
"1565868_at","CD44","1565868_at",0.621741768178729,0.232309565079224
"219815_at","GAL3ST4","219815_at",0.621596662531408,0.00603704813463223
"1553575_at","ND6","1553575_at",0.621117979902804,0.269822938304337
"234013_at","YME1L1","234013_at",0.620772834120253,0.160383551941223
"239014_at","CCAR1","239014_at",0.620429822514708,0.243335174138835
"225674_at","BCAP29","225674_at",0.620331254982458,0.217822275979731
"228948_at","EPHA4","228948_at",0.61985706558373,0.0527369152337888
"238602_at","DIS3L2","238602_at",0.619005143201572,0.0628582686331818
"226529_at","TMEM106B","226529_at",0.618443591748861,0.397922229788146
"219233_s_at","GSDMB","219233_s_at",0.61832291755947,0.0385972651462662
"230106_at","ZXDC","230106_at",0.618183656892586,0.242843278389535
"232034_at","LINC00537","232034_at",0.617308919019838,0.177661191331318
"243764_at","VSIG1","243764_at",0.617061331529652,0.0688612665723159
"214111_at","OPCML","214111_at",0.616851236481619,0.107614345453875
"214758_at","DCAF4","214758_at",0.614774907626697,0.00493376745627959
"227232_at","EVL","227232_at",0.613814749512713,0.186429067728831
"242567_at","ABTB1","242567_at",0.613560970981692,0.0253539076820979
"220576_at","PGAP1","220576_at",0.613097636028895,0.0630878850345846
"243622_at","LOC145694","243622_at",0.612977548637233,0.0330029101369231
"202364_at","MXI1","202364_at",0.612774942274479,0.159564203315726
"231768_at","USF1","231768_at",0.612490553321766,0.171636952382096
"1558469_at","LPP","1558469_at",0.611611223951995,0.0463487596810756
"206385_s_at","ANK3","206385_s_at",0.611606694988643,0.257184093632329
"209811_at","CASP2","209811_at",0.611345537148359,0.243781531189949
"216591_s_at","SDHC","216591_s_at",0.610582375983284,0.0935133267600419
"242472_x_at","FNBP4","242472_x_at",0.610157827292305,0.0290008472738502
"209638_x_at","RGS12","209638_x_at",0.610151871970246,0.107193312581897
"238593_at","C11orf80","238593_at",0.609676826111608,0.149083331902861
"208050_s_at","CASP2","208050_s_at",0.608882632585471,0.0885114260392219
"215887_at","ZNF277","215887_at",0.608032667194565,0.0087079551489886
"210268_at","NFX1","210268_at",0.607585780137752,0.0381454377183235
"1553704_x_at","ZNF791","1553704_x_at",0.606624325946612,0.0531742548681105
"240486_at","HELZ","240486_at",0.606108695695648,0.141244643848689
"227884_at","TAF15","227884_at",0.605885993549426,0.351837683425694
"233056_x_at","DLGAP4","233056_x_at",0.605232698068679,0.248072652555094
"1563071_at","ADAMTSL4-AS2","1563071_at",0.60491256904403,0.0416163989203702
"1557582_at","BIN3","1557582_at",0.604761625188153,0.222245292217961
"1558982_at","ANKRD20A12P","1558982_at",0.603303521383946,0.220022669076383
"204270_at","SKI","204270_at",0.603096305011596,0.421121896718369
"218510_x_at","RETREG1","218510_x_at",0.601925516330382,0.0753136462923243
"212417_at","SCAMP1","212417_at",0.601869937570125,0.29113647194216
"242055_at","PSMG4","242055_at",0.60151146831844,0.053286378988256
"218155_x_at","TSR1","218155_x_at",0.600787752551901,0.181670357632281
"1559205_s_at","LINC02273","1559205_s_at",0.600606546773109,0.0899771060949923
"230434_at","PHOSPHO2","230434_at",0.600481434042772,0.169748749955703
"236227_at","TMEM161B","236227_at",0.599116359350464,0.101002063053932
"221348_at","NPPC","221348_at",0.598886094268489,0.0648721950382897
"214012_at","ERAP1","214012_at",0.598521783056055,0.336836134350142
"231825_x_at","ATF7IP","231825_x_at",0.597860422108812,0.0821601339449931
"229836_s_at","NUDT4","229836_s_at",0.597826437115749,0.0268892687472685
"227308_x_at","LTBP3","227308_x_at",0.597642293679926,0.0124112591732783
"229676_at","MTPAP","229676_at",0.5975436738495,0.371864379699204
"230128_at","CKAP2","230128_at",0.597358749243491,0.0674063163109884
"220351_at","ACKR4","220351_at",0.597337638979757,0.124138594879305
"214843_s_at","USP33","214843_s_at",0.597250146993662,0.0779531613750108
"233775_x_at","LOC100289333","233775_x_at",0.597208317428801,0.192778079542
"238880_at","GTF3A","238880_at",0.59702468360741,0.0940341830859337
"211454_x_at","FKSG49","211454_x_at",0.596968055877397,0.25772021382708
"238037_at","LMLN","238037_at",0.596108397921463,0.0114772882080539
"1564310_a_at","PARP15","1564310_a_at",0.595883672900572,0.033273636881915
"239704_at","RNF144B","239704_at",0.595818202559586,0.0489279406581979
"220751_s_at","FAXDC2","220751_s_at",0.595507697418797,0.256011132098231
"216139_s_at","MAPK8IP3","216139_s_at",0.59515542203055,0.19345575354005
"226962_at","ZBTB41","226962_at",0.594873687094037,0.266091338589585
"243296_at","NAMPT","243296_at",0.59470170956965,0.24793595691057
"204184_s_at","GRK3","204184_s_at",0.594399671484138,0.0952886570376271
"210847_x_at","TNFRSF25","210847_x_at",0.59421477855806,0.0785145912545158
"1560703_at","LYRM9","1560703_at",0.593011069240184,0.0775999345361253
"222252_x_at","UBQLN4","222252_x_at",0.592949571164917,0.094795728993591
"217182_at","MUC5AC","217182_at",0.592184474854452,0.143956225281094
"1559096_x_at","FBXO9","1559096_x_at",0.591254063785683,0.152256066870258
"239385_at","TFG","239385_at",0.590557595362608,0.112258132470704
"225163_at","FRMD4A","225163_at",0.590025198082039,0.00978123422434877
"1556493_a_at","KDM4C","1556493_a_at",0.589867247579975,0.144580628392697
"236240_at","ABHD18","236240_at",0.58983852027419,0.0723713392353421
"227198_at","AFF3","227198_at",0.589596377434904,0.346920007509261
"205336_at","PVALB","205336_at",0.589374844190889,0.158796464033559
"239748_x_at","OCIAD1","239748_x_at",0.58913882626714,0.221795551485116
"220593_s_at","CCDC40","220593_s_at",0.589050918762151,0.0602137263238974
"207236_at","ZNF345","207236_at",0.587568037442721,0.0296667959401036
"241871_at","CAMK4","241871_at",0.587514950514769,0.283228503734652
"229787_s_at","OGT","229787_s_at",0.586839498918127,0.380028457148618
"206565_x_at","GUSBP14","206565_x_at",0.586502822833968,0.174716023333333
"238863_x_at","COG8","238863_x_at",0.586495255349385,0.0482590345376326
"215743_at","NMT2","215743_at",0.58640903109029,0.120138378452133
"240344_x_at","LYRM7","240344_x_at",0.58597298079143,0.077580959935569
"213553_x_at","APOC1","213553_x_at",0.585429044539826,0.103380104716559
"205483_s_at","ISG15","205483_s_at",0.58538127765481,0.307300675976396
"243287_s_at","OSTM1","243287_s_at",0.584249885453768,0.0640580175072397
"1560661_x_at","LINC00342","1560661_x_at",0.584080636986999,0.138788528752664
"243656_at","LINC00205","243656_at",0.583384980274094,0.0260692042969281
"236645_at","HBP1","236645_at",0.582309320114482,0.236021138829036
"1565716_at","FUS","1565716_at",0.581977161426312,0.185975331231468
"244342_at","PATL1","244342_at",0.581442542298097,0.0283982515642604
"242210_at","ZNF24","242210_at",0.580275903159222,0.271091621786982
"237919_at","RFFL","237919_at",0.579728412489928,0.311027579230735
"1555860_x_at","THUMPD3-AS1","1555860_x_at",0.57972694331418,0.158282086800978
"243361_at","SREK1","243361_at",0.579641246039529,0.0666479823987319
"226388_at","TCEA3","226388_at",0.579611395802237,0.0960694808742422
"206858_s_at","HOXC6","206858_s_at",0.579540313665573,0.200546444451871
"216263_s_at","NGDN","216263_s_at",0.579357737977516,0.0775131104689452
"241954_at","FDFT1","241954_at",0.577104791988715,0.10019703497691
"200032_s_at","RPL9","200032_s_at",0.576796855349775,0.390772321560237
"229700_at","ZNF738","229700_at",0.576225009220119,0.133629457735315
"206056_x_at","SPN","206056_x_at",0.575115067493313,0.125552977030554
"201122_x_at","EIF5A","201122_x_at",0.574665342921491,0.0635113650859545
"215861_at","LOC101927770","215861_at",0.57415138961038,0.10046165237725
"1553020_at","SMCR5","1553020_at",0.573811506770807,0.120615674346245
"241669_x_at","PRKD2","241669_x_at",0.572871070748366,0.196737974082803
"213016_at","BBX","213016_at",0.572504340176884,0.280782234673113
"206404_at","FGF9","206404_at",0.572499553972763,0.0281751240033815
"221899_at","N4BP2L2","221899_at",0.571847518562375,0.149838406812107
"1557036_at","ZBTB1","1557036_at",0.571221779247534,0.0956408802295199
"220609_at","LOC202181","220609_at",0.57102094736333,0.121468226179686
"203202_at","KRR1","203202_at",0.570976843199412,0.238851479312051
"215040_at","RNASEH2B","215040_at",0.569614799537502,0.0448194151234546
"214176_s_at","PBXIP1","214176_s_at",0.568860650921203,0.218212336253703
"238512_at","WNT2B","238512_at",0.567204550361448,0.096341421181846
"231798_at","NOG","231798_at",0.567044236092325,0.173242040355425
"203939_at","NT5E","203939_at",0.566908795360287,0.172436413470582
"231996_at","N4BP2","231996_at",0.566471748302788,0.049366792851195
"1558662_s_at","BANK1","1558662_s_at",0.566253342983266,0.224071225711406
"243552_at","MBTD1","243552_at",0.566162777272492,0.194461635306641
"242539_at","DIS3L2","242539_at",0.565012677771859,0.157854544322134
"217603_at","ATP6V0A2","217603_at",0.564723356659742,0.0563237638239845
"200834_s_at","RPS21","200834_s_at",0.564698477992819,0.230326144604608
"231956_at","RNF213","231956_at",0.563963863824674,0.238503426231765
"221475_s_at","RPL15","221475_s_at",0.563783054907756,0.171142102565754
"1553220_at","FAM117B","1553220_at",0.563741487409803,0.100796768763135
"235643_at","SAMD9L","235643_at",0.562662621147333,0.358626830139111
"1559479_at","SEPSECS-AS1","1559479_at",0.561558834313544,0.129570986716844
"1558515_at","FTX","1558515_at",0.56093491521669,0.185679467543623
"206323_x_at","OPHN1","206323_x_at",0.560522590123554,0.25638609568801
"235777_at","ANKRD44","235777_at",0.560518446235068,0.287804498635977
"214370_at","S100A8","214370_at",0.560363841518506,0.361992006691487
"215336_at","AKAP11","215336_at",0.560356987306899,0.0422074860958596
"244495_x_at","TMEM241","244495_x_at",0.559763877679263,0.158595495247353
"212742_at","RNF115","212742_at",0.558796307810064,0.11904022129472
"233089_at","QRSL1","233089_at",0.558766996286682,0.0273676992674454
"226107_at","C1GALT1","226107_at",0.558667062916481,0.265508218596083
"241403_at","CLK4","241403_at",0.558621096725131,0.361126316422041
"222073_at","COL4A3","222073_at",0.557947497633532,0.249576023028998
"243259_at","ATXN7","243259_at",0.557415874151141,0.100597997219292
"222552_at","GOLT1B","222552_at",0.557380167445352,0.445886961736017
"228628_at","SRGAP2C","228628_at",0.55706573913361,0.235250107334279
"232597_x_at","SCAF11","232597_x_at",0.556836122960311,0.160761591778119
"210807_s_at","SLC16A7","210807_s_at",0.556717318791146,0.0995542787560336
"215852_x_at","SOGA1","215852_x_at",0.556575560674667,0.0598514061795928
"217592_at","ZSWIM1","217592_at",0.556484134411411,0.0174674722666881
"206492_at","FHIT","206492_at",0.55647066416038,0.240772818276864
"222891_s_at","BCL11A","222891_s_at",0.555852331782194,0.219760395620014
"222557_at","STMN3","222557_at",0.555672448403207,0.0697085767812736
"242972_at","HCG18","242972_at",0.555463180803454,0.151321439499906
"239232_at","MSI2","239232_at",0.554805577433216,0.233624285790529
"208692_at","RPS3","208692_at",0.553978373639495,0.0797676067005372
"240044_x_at","TNRC6B","240044_x_at",0.553546070634743,0.102996921828086
"215521_at","PHC3","215521_at",0.552907653391927,0.00893367409562074
"212096_s_at","MTUS1","212096_s_at",0.552424417602762,0.054003163504726
"235046_at","INPP4B","235046_at",0.551295637139432,0.459208016578115
"202016_at","MEST","202016_at",0.551151254484019,0.0779673966644402
"224284_x_at","FKSG49","224284_x_at",0.550987701584845,0.218916532591232
"238761_at","ELK4","238761_at",0.55095518457733,0.129373636217315
"232126_at","COQ2","232126_at",0.550676119165558,0.0184295846891318
"216957_at","USP22","216957_at",0.550252250008904,0.0183188385751494
"204541_at","SEC14L2","204541_at",0.549730649169263,0.0445456843245029
"221705_s_at","SIKE1","221705_s_at",0.549298966444455,0.173071975961278
"225054_x_at","LINC00674","225054_x_at",0.54895638467114,0.0591994895046845
"229520_s_at","GPATCH2L","229520_s_at",0.548567931785656,0.352631171858886
"228030_at","RBM6","228030_at",0.548271944148543,0.443776011596073
"239791_at","HOXB-AS3","239791_at",0.548075977406178,0.0394320629002556
"220081_x_at","HSD17B7","220081_x_at",0.547291133970171,0.0367437426610915
"230648_at","LINC00926","230648_at",0.546565947201382,0.0524460282739306
"237502_at","CRLS1","237502_at",0.546379459389335,0.275298321158496
"203302_at","DCK","203302_at",0.546241056665595,0.427010725217194
"1557704_a_at","MARCHF7","1557704_a_at",0.546222857665293,0.095213169122673
"243589_at","KANSL1","243589_at",0.546149669098527,0.386986520001491
"1554631_at","ATM","1554631_at",0.545822072440625,0.253362210994495
"225290_at","ETNK1","225290_at",0.545800484656103,0.532960233450752
"229467_at","PCBP2","229467_at",0.545754734847293,0.192421462721165
"242701_at","TBRG1","242701_at",0.544421676199827,0.137764512854014
"204461_x_at","RAD1","204461_x_at",0.543848337994501,0.0862934386931669
"215162_at","RALGAPA1","215162_at",0.54315363477826,0.00492437951986208
"211696_x_at","HBB","211696_x_at",0.543010071719308,0.0542503352788902
"227836_at","UTP23","227836_at",0.542413362527015,0.306842008734444
"212984_at","ATF2","212984_at",0.542406567952205,0.467836737469005
"243363_at","LEF1-AS1","243363_at",0.541997724634506,0.0329943342218542
"241905_at","PIK3C2A","241905_at",0.541858987139026,0.262455601095661
"1569293_x_at","CROCCP2","1569293_x_at",0.541052072752102,0.0726892472441076
"240155_x_at","ZNF493","240155_x_at",0.540904661609058,0.160577729211791
"1553703_at","ZNF791","1553703_at",0.540580426762651,0.0558774905367648
"1553145_at","TAPT1-AS1","1553145_at",0.540416784510092,0.2044825866712
"243020_at","FAM13A-AS1","243020_at",0.540072732182053,0.150966125053997
"243619_at","FGFR1OP2","243619_at",0.539914035845181,0.0930988165151876
"228393_s_at","ZNF302","228393_s_at",0.539791001941254,0.295780872189156
"219423_x_at","TNFRSF25","219423_x_at",0.539757478611066,0.273488993963228
"1555124_at","LINC01126","1555124_at",0.539740000503725,0.170828179223778
"215505_s_at","STRN3","215505_s_at",0.53961353747941,0.0661441584872199
"215024_at","CCZ1B","215024_at",0.539554322939744,0.188905795643164
"226433_at","RNF157","226433_at",0.539523395581474,0.17371620326641
"207827_x_at","SNCA","207827_x_at",0.539502115154077,0.296457319612461
"215582_x_at","MCM3AP","215582_x_at",0.539118957997752,0.120988904544488
"1555439_at","GTF3C3","1555439_at",0.539057295553005,0.137895209803107
"210905_x_at","POU5F1P4","210905_x_at",0.538790579422174,0.0735082386771851
"235401_s_at","FCRLA","235401_s_at",0.538779938040409,0.271434185666535
"221740_x_at","LRRC37A2","221740_x_at",0.538200837656094,0.128193896788609
"238049_at","GRAMD2B","238049_at",0.538175239425247,0.0712628830263276
"1570035_at","TBC1D10A","1570035_at",0.537842909897507,0.0682394481048337
"210448_s_at","P2RX5","210448_s_at",0.537675132132463,0.229012099547424
"1558996_at","FOXP1","1558996_at",0.536721703924885,0.16766666892417
"224677_x_at","SELENOH","224677_x_at",0.536659625861154,0.0997272586769825
"240145_at","DGKH","240145_at",0.536628127017197,0.0871568330309457
"242261_at","IREB2","242261_at",0.536565073934209,0.122431716823897
